step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
155,CASH_OUT,168273.16307179406,sdv-pii-2jhkr,846203.0367952606,2980851.890017402,sdv-pii-081lo,724668.1415802535,9408.465493333324,0,0
334,PAYMENT,299647.58296853426,sdv-pii-jyzhg,617459.3940054784,242631.83165040019,sdv-pii-hxj14,470095.81744923536,25917.081796949024,0,0
535,PAYMENT,81683.93648257677,sdv-pii-8m302,69521.24693270243,22063.208858777925,sdv-pii-iw54y,144433.38195141163,0.3988735492536768,0,0
178,CASH_IN,1621.230818788543,sdv-pii-0pmcy,3979992.8655117126,1987929.8746208046,sdv-pii-eb44r,1559418.5535353704,2521.3462210387183,0,0
189,TRANSFER,481024.5282952662,sdv-pii-w3ozf,111132.93022527944,21208.09282608838,sdv-pii-1j9g7,6446535.271899262,4368927.924377627,0,0
130,CASH_IN,260972.66406896783,sdv-pii-0ez7d,1983081.2838129085,2357412.4740614565,sdv-pii-8n1co,6058499.53762327,18724629.66166939,0,0
286,PAYMENT,72885.9753565184,sdv-pii-gk42c,147.37768276901878,836.2566686857106,sdv-pii-kxfey,1689324.8131990077,17.445827936594466,0,0
126,TRANSFER,197503.81441100588,sdv-pii-qzn22,5769.415508632407,957.0365073350306,sdv-pii-jn9li,1290774.580376354,377182.5050478302,0,0
161,CASH_OUT,9147.530883138745,sdv-pii-r26lx,3940753.0258062063,10821838.582138179,sdv-pii-j2jqq,3578751.910108498,13574.773797678252,0,0
178,CASH_OUT,157315.07058246262,sdv-pii-nyxuz,88586.45203334582,191026.36948993197,sdv-pii-prdoc,5642911.887102181,3026381.018372444,0,0
98,CASH_IN,71213.25771862677,sdv-pii-zoyst,361793.4937688223,1449991.1286338451,sdv-pii-wy7jw,857478.1533785878,1.0167623098477319,0,0
91,CASH_OUT,43041.900938081395,sdv-pii-cum6q,9167478.955554884,6643688.3164372165,sdv-pii-tffls,3045385.5904442114,14346.028555780944,0,0
214,CASH_OUT,299687.98597301514,sdv-pii-3ia4d,5289676.946163315,2388250.9134493675,sdv-pii-zgkvb,234606.33740595047,53381.98966285656,0,0
79,CASH_OUT,19952.955532573767,sdv-pii-vbnj8,638338.6358201351,1323477.4888455127,sdv-pii-77dgs,323418.3863225959,0.09346353957255128,0,0
125,CASH_OUT,97682.12822512134,sdv-pii-0fkfz,35286.22208851136,94890.64770740237,sdv-pii-qt6na,2675925.7125295745,343.6852272687965,0,0
339,PAYMENT,15334.530661788607,sdv-pii-wyx7i,163.9233806382923,1231.290483060803,sdv-pii-c3rtd,322845.2763638764,0.10144431415367722,0,0
208,CASH_IN,86841.7020820905,sdv-pii-g7dnx,961758.1085793308,1089698.5537818563,sdv-pii-t1if6,5102535.487389005,1279317.9294298128,0,0
88,CASH_IN,1567045.4643835009,sdv-pii-tvbqq,4591226.83335123,780072.4666726087,sdv-pii-prs7x,8228615.872002344,36072506.8594916,0,0
182,CASH_IN,1186611.612878401,sdv-pii-ekiaj,4237.7974212278805,30724.07492236818,sdv-pii-k56iw,8413117.66286781,30253906.372283474,0,0
130,CASH_OUT,800900.6508669368,sdv-pii-8tgdh,147516.10298195624,2938745.070800174,sdv-pii-5bemh,2441932.52602823,6.939502215238456,0,0
233,CASH_OUT,293025.3026082391,sdv-pii-52q07,1881983.1032429205,4530678.129833103,sdv-pii-gg0m9,2912405.779288263,1444906.429456152,0,0
152,CASH_OUT,148051.77914802052,sdv-pii-lymee,811486.6863128113,3742113.191235268,sdv-pii-f7td6,1060611.9252489293,7995.250461968315,0,0
327,CASH_OUT,11862.984410132483,sdv-pii-0uoic,48025.95067115154,670832.288792131,sdv-pii-ll2og,556656.2205859129,287.7581245986722,0,0
143,CASH_IN,348607.96614160284,sdv-pii-y6biq,2154127.310346511,3985969.0906111123,sdv-pii-ujghe,3642829.864155376,1952248.1345083078,0,0
438,CASH_OUT,613842.9871537985,sdv-pii-fh6jq,2889088.4710322665,1744406.6535523767,sdv-pii-z2w1l,2096499.754993345,3669436.164317132,0,0
382,CASH_OUT,261.22546530051693,sdv-pii-5rcis,2393646.2113609347,5732916.3751634145,sdv-pii-vkm0t,36529.454787067596,0.0,0,0
184,CASH_IN,80675.74113675991,sdv-pii-w5l4m,327406.5747512379,2425384.5555477845,sdv-pii-k6cvu,1679884.8457435993,34483.2806506942,0,0
265,CASH_OUT,119588.93696888823,sdv-pii-zzgz4,2472693.1517709172,3492317.6891062455,sdv-pii-es751,900137.0436021264,4728.05517835106,0,0
26,PAYMENT,16299.19719882792,sdv-pii-zh8ww,136576.18485299023,148563.73726478752,sdv-pii-j9p06,1414555.3960911755,6241.9772253200235,0,0
323,CASH_OUT,32386.95192058636,sdv-pii-xvvqt,5044051.731132266,1570037.102624142,sdv-pii-suwtg,47424.29592841421,9.361214468762547e-06,0,0
169,PAYMENT,13353.35908931903,sdv-pii-8o23y,571.2101849635687,4065.5383505821524,sdv-pii-iq7h4,35610.06408098273,0.0,0,0
15,PAYMENT,138666.13139328206,sdv-pii-9rb4s,1710.659569520102,11330.920922743871,sdv-pii-2hokq,536357.2696432953,28.279466643029018,0,0
265,CASH_OUT,502.8754926463049,sdv-pii-bpggw,5167996.214581954,1488752.6678042305,sdv-pii-bbjc1,632994.9113823089,56.31375496521828,0,0
79,CASH_OUT,34219.57733566465,sdv-pii-6i90y,853529.403002057,1975089.7840110671,sdv-pii-vnz5r,29545.617116846897,0.0,0,0
190,PAYMENT,52075.24614836359,sdv-pii-5toi6,50.096876524530366,26934.68091990234,sdv-pii-i1pte,12807.466369368922,0.0,0,0
153,TRANSFER,7878.03196852238,sdv-pii-coom7,1191.5713862903838,535294.1220086988,sdv-pii-dyibs,455531.8832934866,0.35912078284470916,0,0
531,PAYMENT,15079.323243160228,sdv-pii-vut6t,161.21717617860708,7241.313763979809,sdv-pii-ctft0,315005.5178106619,140.97852600642204,0,0
235,CASH_OUT,45557.714876579164,sdv-pii-p4u7u,994516.1572080556,2956679.983203634,sdv-pii-4mudv,386983.9714177197,11419.657183876336,0,0
14,CASH_OUT,479268.51139944274,sdv-pii-pvino,595234.6898743977,379330.4826069458,sdv-pii-trjhm,3185388.1919587646,1777278.7610387786,0,0
215,CASH_IN,1126209.2739469125,sdv-pii-621m2,3042815.1025034217,24756.46439179032,sdv-pii-p37x9,12114574.40002479,53978358.13809977,0,0
601,PAYMENT,72548.67638579657,sdv-pii-a4vs2,72330.57009722093,203784.80739916876,sdv-pii-rldve,2409.786797260432,0.0,0,0
211,CASH_OUT,1522.9733923717208,sdv-pii-1nyq5,27557.523294717404,1097696.3811593761,sdv-pii-5veln,569593.5757613215,0.00024361334204601448,0,0
138,CASH_OUT,2780.982097269724,sdv-pii-ugblt,9286.230434289968,1267635.5531023142,sdv-pii-7r5f0,365902.14371830213,1.2308567103682848e-07,0,0
337,PAYMENT,170236.07354407126,sdv-pii-qmp7w,39732.44700523558,233987.58942897394,sdv-pii-k86ac,274254.5037004087,319.7998185627613,0,0
38,CASH_IN,50065.249531449634,sdv-pii-58se3,814947.1907500773,1275224.0550761984,sdv-pii-q1xed,8706639.780102856,6598014.800287973,0,0
564,PAYMENT,51182.1307536837,sdv-pii-l79r4,26549.855601655847,937861.5109878682,sdv-pii-m266n,33847.664508705646,0.0,0,0
131,CASH_IN,1449236.5838459225,sdv-pii-m8nyp,1389.8307386773292,27085.30713453478,sdv-pii-2imd1,5816466.522994756,4841088.458533338,0,0
230,PAYMENT,71434.92222682673,sdv-pii-nfxhb,107.90077010074823,9060.837729847455,sdv-pii-psnbs,795481.0903857249,115.95430859782326,0,0
101,PAYMENT,5981.236007683196,sdv-pii-ncovj,435654.228672717,227840.5148632614,sdv-pii-qft6g,109385.22224989659,25.07984347137897,0,0
494,PAYMENT,61799.8497932057,sdv-pii-d8804,758.3364950700899,31537.934600065113,sdv-pii-g9kz9,168539.70531315313,2.358240216793781,0,0
355,CASH_IN,366657.9050662242,sdv-pii-mmwu7,2898784.63394818,7930403.576878689,sdv-pii-arpl3,5267463.492639697,39628.7497257652,0,0
429,CASH_OUT,611370.3717745161,sdv-pii-rbm6h,17125.01517343024,1031058.9926890143,sdv-pii-h6jj7,911788.176015688,0.03971695071955391,0,0
439,CASH_IN,246556.8954025713,sdv-pii-2v636,2948397.723555196,5161781.673067211,sdv-pii-9cbj6,6243382.832651527,3656793.4750796235,0,0
156,TRANSFER,1258.6242449458978,sdv-pii-uif90,10893.072243615583,464401.22174913937,sdv-pii-d7acq,389572.29887873173,2.169290520419365,0,0
123,CASH_OUT,352206.8375549098,sdv-pii-p19ef,765114.1499024947,234558.62192096305,sdv-pii-go3je,1037109.5962008486,498062.6220044435,0,0
238,PAYMENT,182391.8859295763,sdv-pii-rtqlu,46589.271391710565,136844.92371165994,sdv-pii-gbdjf,128471.78961642282,6.164282765249623e-07,0,0
353,CASH_IN,1479963.7038476826,sdv-pii-s4m1o,24930.786213952877,81849.99925388633,sdv-pii-ydddg,9738082.927224748,20154599.143370967,0,0
14,CASH_OUT,9422.81437943116,sdv-pii-llvl6,116813.97590072929,430934.5259553962,sdv-pii-hevd8,2153052.092918858,32289.878307695166,0,0
260,CASH_IN,41945.68316569512,sdv-pii-fxumz,842113.4594034733,333923.17294201895,sdv-pii-04rue,1014802.3262513159,150349.29580240155,0,0
372,TRANSFER,81818.65179819621,sdv-pii-q41ef,560242.7170815252,1478029.6548123318,sdv-pii-b98b2,1196147.494580374,89.85961123739257,0,0
500,CASH_OUT,207176.80020577664,sdv-pii-2h5fc,170277.36394517816,598069.9366182648,sdv-pii-sggad,71493.64589922702,0.13963919494580368,0,0
430,CASH_IN,720114.7527966266,sdv-pii-tvyaa,1014333.7980696447,1769486.3023560678,sdv-pii-qvxqa,7393488.984618949,5382345.6554534165,0,0
88,CASH_IN,545979.7699577733,sdv-pii-vxlhr,143253.7474593188,484614.66292410216,sdv-pii-6da4b,6244026.499395199,8422951.434764782,0,0
310,PAYMENT,371064.322259928,sdv-pii-0476o,417976.5470565725,157153.57889423572,sdv-pii-m4x3x,100872.17385790487,3.623353331625722e-06,0,0
31,PAYMENT,62575.24184958058,sdv-pii-4k6im,233133.4394192052,1484779.7052215734,sdv-pii-13bct,429.24607853625514,0.0,0,0
228,PAYMENT,79.23387106429051,sdv-pii-3wdrl,3180641.9270296968,909889.8339689826,sdv-pii-ibsqr,625.5375201642746,0.0,0,0
197,CASH_OUT,548362.5900478687,sdv-pii-6akqt,3623985.8933890266,3398053.6911301515,sdv-pii-kggfm,793260.8192551974,194.42991087230087,0,0
163,PAYMENT,298.7947355506891,sdv-pii-gj0w4,466430.14541940263,3168648.244004232,sdv-pii-0jv1z,8643.783158133114,0.0,0,0
319,PAYMENT,18041.758830667924,sdv-pii-fvrii,3245627.8135944884,6571105.679022374,sdv-pii-v3lx0,87898.00134678703,1.6361096829255576e-05,0,0
33,PAYMENT,57068.68207999923,sdv-pii-oqqmc,1233.9532397258013,1358.1275523394459,sdv-pii-5wa76,320562.4609713509,2.275523754352894,0,0
217,TRANSFER,11327.023814435066,sdv-pii-0qh6z,1022365.7599794202,2666668.1275055907,sdv-pii-03eea,369782.41041544115,0.0012358770683256345,0,0
126,PAYMENT,118668.63034057245,sdv-pii-2rkst,1632367.7527071775,781403.9234495289,sdv-pii-8rdc6,301918.24269904534,0.00037859822530580863,0,0
330,CASH_OUT,7488.5392124751925,sdv-pii-73qto,25334.34276656458,608804.6679617316,sdv-pii-6swyb,6555583.699738366,2407660.289293397,0,0
743,TRANSFER,543871.0233217308,sdv-pii-jje25,367106.578030275,61046.456395781825,sdv-pii-62i8k,541724.3157217618,229.89323350474916,0,0
225,CASH_OUT,193856.46150453825,sdv-pii-3vzpm,1978840.1624423966,884379.0937117465,sdv-pii-zwwge,692824.47162728,1666.1909706219597,0,0
108,CASH_OUT,156312.0072744671,sdv-pii-eahir,8391820.032684257,804641.8577449704,sdv-pii-6rc1f,1048192.1463053796,15980.04899775943,0,0
74,CASH_OUT,359741.8954649563,sdv-pii-xpa2m,11117.722963408834,75636.3746192803,sdv-pii-ugn1f,3185251.235299834,90872.11914336316,0,0
422,PAYMENT,18900.394650201735,sdv-pii-dnaws,585307.6389219448,211461.3890848742,sdv-pii-ufnku,1373185.404944498,80168.80730586039,0,0
110,CASH_OUT,23831.420063715894,sdv-pii-f5v7n,48.82351737247299,792123.4033102756,sdv-pii-cm8dh,894826.0325170937,0.00017405982532472318,0,0
497,PAYMENT,4.477222605766889,sdv-pii-gveu3,15974.434317303507,875130.7597038922,sdv-pii-gvih4,479300.12193762895,5.470726667449683e-05,0,0
711,CASH_IN,268562.11517975497,sdv-pii-q7psd,1069508.4031913758,1744937.5861146084,sdv-pii-z66eu,5875059.839920008,2563803.453678901,0,0
594,CASH_OUT,193676.74305303552,sdv-pii-u8ebw,5813253.732034672,7646749.359857874,sdv-pii-y5gvx,967984.9513709487,14.129943635691754,0,0
198,PAYMENT,80760.01068638342,sdv-pii-gxp4q,2.393529291184154,15.631058712048713,sdv-pii-0askm,2541965.496204105,103070.95698001678,0,0
49,CASH_OUT,1236954.3047355823,sdv-pii-rev8t,90432.87945543096,54081.328723434344,sdv-pii-dxttg,321637.1095768579,69.65875394516459,0,0
109,CASH_IN,422718.49951245287,sdv-pii-mkns6,235521.38702818513,2188370.36386651,sdv-pii-pfa58,3809884.4591062116,1044737.8802138683,0,0
316,PAYMENT,279778.44038118486,sdv-pii-dxtle,4.5576031231982395,6.11631121833501,sdv-pii-wwytm,709457.1777152809,71.61032511676727,0,0
108,CASH_OUT,281986.51384612266,sdv-pii-i3m2h,196482.76716988118,1187132.167377585,sdv-pii-6cv1g,11335499.759993576,8672949.780804077,0,0
73,CASH_OUT,135729.757645803,sdv-pii-2ib28,1781512.8196671344,678339.3721364916,sdv-pii-cdpvs,247592.8661323747,0.00020159057795579124,0,0
80,CASH_OUT,53933.90842614725,sdv-pii-ukvuq,7897.234472639996,1511835.7769432417,sdv-pii-v72bi,2251453.3774069683,6244.324596893832,0,0
374,CASH_OUT,13573.573620139528,sdv-pii-o0j6b,739011.4078049001,1055946.9366074235,sdv-pii-63oll,3202929.114560985,159000.05633827022,0,0
20,PAYMENT,382.68241383365023,sdv-pii-qu70b,194274.28626026324,3323574.222840631,sdv-pii-rclu6,278082.4405179519,0.006947853504457076,0,0
172,PAYMENT,10304.413346592331,sdv-pii-fwlgt,343440.72710748663,868258.0146776584,sdv-pii-x1f26,342659.19921998447,62.26381944882525,0,0
244,CASH_IN,61296.35005668033,sdv-pii-1qcgk,422735.9951099295,2991672.861990744,sdv-pii-5avid,726078.5410965485,0.00810279380827442,0,0
299,CASH_IN,456463.9847578613,sdv-pii-9qbxo,3056571.6664867164,6624720.0785129005,sdv-pii-f2n85,10883433.508039914,11032370.456320476,0,0
148,PAYMENT,52221.87974472922,sdv-pii-w6sjg,1153765.604358977,810695.842369302,sdv-pii-6o6hq,96886.65530178415,3.953333947138408e-06,0,0
92,PAYMENT,109630.47838685206,sdv-pii-584xr,21328.23472732351,461509.0274477566,sdv-pii-p3o88,268419.5432024348,0.021701222072734293,0,0
277,PAYMENT,2319.8523974649565,sdv-pii-gahax,5637948.27306282,158325.84787627184,sdv-pii-qzw8z,8207.733072921676,3.189454194939662e-07,0,0
105,CASH_OUT,7548.536236120319,sdv-pii-27rnk,2205167.238573096,1432891.766265364,sdv-pii-olq8v,163323.5048005498,0.0038909851633293236,0,0
172,CASH_OUT,420568.247813334,sdv-pii-phsov,90406.72993322679,281248.51455438265,sdv-pii-gr1he,3759879.2402242753,101700.50604941597,0,0
301,TRANSFER,75484.79575734992,sdv-pii-kprml,0.02025484440516909,120.84245748374252,sdv-pii-a79d0,3379.7077663480454,0.0,0,0
347,CASH_OUT,6379.108729368677,sdv-pii-mdu6c,327801.47041030467,1456893.077009304,sdv-pii-wpqey,2817519.0512903053,309365.4661252659,0,0
339,PAYMENT,84123.8290577927,sdv-pii-ozyk0,255650.43641624594,136479.0378518366,sdv-pii-b0ing,1926530.7903426434,16025.342609514233,0,0
723,CASH_IN,229202.83442662304,sdv-pii-rglpa,433007.42938176286,6935636.104205249,sdv-pii-1gn59,3806316.6863147197,493967.16403554246,0,0
319,CASH_IN,28393.12622388833,sdv-pii-2tl34,1865752.7771356434,3460702.9594732258,sdv-pii-9eqeg,287876.1404873686,1.5582281619950258e-05,0,0
75,CASH_IN,125823.943449951,sdv-pii-3da4v,621.201361239766,1262288.5807092893,sdv-pii-pr23v,3389560.976434737,49491.6185995109,0,0
110,CASH_OUT,48392.329618865304,sdv-pii-23stq,1104842.7237282805,4118651.6880529146,sdv-pii-oijv3,3292716.580292363,54118.4505114697,0,0
558,CASH_OUT,222334.5804701242,sdv-pii-l0790,4531.40006100744,82.04136878740555,sdv-pii-haesr,1447024.8954083642,19162.38798300095,0,0
428,CASH_IN,910760.175875868,sdv-pii-l4e7g,2810043.9951500036,7015287.414034743,sdv-pii-s4ao9,8085784.179896054,3710709.144068019,0,0
79,PAYMENT,42212.48015015437,sdv-pii-oacao,162321.10220908115,344850.7860511808,sdv-pii-48ej9,1143089.2670488264,35176.30419264858,0,0
451,CASH_OUT,49504.219353581204,sdv-pii-va0i6,53611.32541762349,3122387.749014553,sdv-pii-ssevl,1197967.9482252079,14.339972032165637,0,0
76,CASH_OUT,14357.426579320465,sdv-pii-f69cg,842073.6257642832,328205.01408228505,sdv-pii-pz4hn,1253291.5102596902,16215.536596667635,0,0
336,PAYMENT,35211.91833739046,sdv-pii-aiz96,612682.140863141,1669559.5892190475,sdv-pii-0mg35,159972.24729390148,0.003338726313333928,0,0
360,CASH_OUT,3537.937328054169,sdv-pii-vuz1r,232759.86672044868,5181469.78838812,sdv-pii-4o7nw,2347.8179113725796,0.0,0,0
52,CASH_IN,529378.3034901419,sdv-pii-j16ty,2180942.188754629,2952490.9862974943,sdv-pii-c9omm,2652510.53916379,141180.6851727667,0,0
167,CASH_OUT,409295.04704243987,sdv-pii-nom5m,148.91196155665764,604.3900949247179,sdv-pii-4qxiz,3075739.1247662236,1997297.2949718242,0,0
52,CASH_OUT,111606.987388005,sdv-pii-wubn3,42634.27188265541,11151.925529811931,sdv-pii-6bxmd,1525509.08713076,81395.7398098168,0,0
517,CASH_IN,530895.6584430223,sdv-pii-45u44,7168304.284646213,16627335.239899838,sdv-pii-xml0k,8122420.861974418,545447.2147921834,0,0
242,CASH_OUT,145130.89507043143,sdv-pii-y2qld,858429.3022708273,58706.922782299116,sdv-pii-7wibu,2162377.0679319315,3634576.009980561,0,0
699,TRANSFER,559944.7449151856,sdv-pii-ioxqy,344122.46941622026,54441.2351326977,sdv-pii-2w6aj,613872.5251329843,348350.37940397667,0,0
107,CASH_OUT,303479.83713455696,sdv-pii-kttt4,817008.9029726776,2563043.082512115,sdv-pii-a8jlm,1374037.8602646373,52.79864503222117,0,0
134,CASH_IN,66064.12441324844,sdv-pii-os88t,6407457.880200216,6523245.60700772,sdv-pii-vfv8p,2635048.546242817,88.83921465756372,0,0
423,PAYMENT,120312.95875292935,sdv-pii-2lvz7,2662486.991654531,2012298.4129744025,sdv-pii-vjgnl,276557.94540084363,0.11255074415030548,0,0
102,CASH_OUT,119735.08454646924,sdv-pii-emu8j,43793.65927368485,1044275.7839608291,sdv-pii-0ak65,285317.4023683015,2.36784289850369,0,0
227,TRANSFER,186834.9361326717,sdv-pii-pxe79,81665.92090775952,290.1334786955967,sdv-pii-jjtbb,4447242.4623883115,653099.3843268623,0,0
436,CASH_IN,11416.426313475804,sdv-pii-c8v47,312922.08462624176,7886634.6517633805,sdv-pii-t1rah,2644814.669606266,108.076716599091,0,0
48,CASH_OUT,273184.80991494044,sdv-pii-lxx15,86478.56122539965,475874.28042607696,sdv-pii-yleel,1996700.0717385705,2623.571562790263,0,0
469,CASH_OUT,203189.56007212758,sdv-pii-6segy,267.6063479744631,687093.4693817286,sdv-pii-ns9bm,4441502.705809062,2404694.7797597237,0,0
139,PAYMENT,5404.4943124864985,sdv-pii-c7dxw,45334.25321638045,1236105.756909327,sdv-pii-66z2z,109510.92684955326,3.1169346428289656e-06,0,0
559,CASH_OUT,333287.97648299247,sdv-pii-tibct,103361.23438858576,98962.01863736607,sdv-pii-mqs5v,331770.607066103,3740.513818552743,0,0
353,PAYMENT,6849.611040154404,sdv-pii-433lr,128.45970057287698,24440.576716430394,sdv-pii-h7ih4,6516.189702474203,0.0,0,0
116,PAYMENT,96010.86624467597,sdv-pii-kqs8y,5207237.659485004,3276255.685806043,sdv-pii-yisn0,334497.5872907982,221.91262286853916,0,0
341,CASH_OUT,308744.7941363163,sdv-pii-j3x3y,2135.866718045463,59.35159125413206,sdv-pii-gm5nm,8414242.187090758,13190910.49473431,0,0
280,PAYMENT,92954.41551745738,sdv-pii-yhiic,0.012673074187096728,8.433151184489942,sdv-pii-vb0oh,1573326.7923785108,1288.6843512957632,0,0
287,CASH_IN,86144.36996077048,sdv-pii-m94c5,6026510.35392966,3491525.7610772364,sdv-pii-8yxhr,900980.9152561276,27041.520002562953,0,0
257,PAYMENT,50688.84809004527,sdv-pii-cnwd4,12108.479504700015,6494.151773104313,sdv-pii-6bfn6,1364806.0400584503,48919.850259200575,0,0
211,CASH_OUT,113261.53231938244,sdv-pii-124zc,187275.08927097887,1284460.1436219474,sdv-pii-mkh6f,2591727.799970842,432948.4929841462,0,0
243,CASH_OUT,151235.60638425074,sdv-pii-ueedn,273461.6165493925,5715588.23683568,sdv-pii-uenux,5034345.266018472,4117550.0951067302,0,0
62,CASH_IN,398014.23582830484,sdv-pii-6ulyv,1212836.8497039487,1576552.127772965,sdv-pii-vcvs3,2698766.9473995073,767.2566053378173,0,0
152,CASH_IN,455516.49391070066,sdv-pii-x6lij,1723390.7461132468,3248708.589804396,sdv-pii-hmmkc,7356623.357362968,3775220.5256304075,0,0
150,PAYMENT,54951.046492133275,sdv-pii-5bw6p,195813.9617749541,5678577.63196854,sdv-pii-6zo73,222407.78148926055,3.085478262583427e-05,0,0
106,CASH_OUT,37721.39144636322,sdv-pii-mkcb3,67230.00055236825,5239844.088885156,sdv-pii-qybmf,293023.3501033992,0.00026697629313190144,0,0
128,CASH_OUT,19708.686322701953,sdv-pii-t1sab,15565.043614542898,94464.33887290557,sdv-pii-4kp3m,1349887.2720542273,0.6553257223941338,0,0
69,CASH_OUT,338966.5791506641,sdv-pii-ms1nc,449034.7267650712,18113.860923941258,sdv-pii-qmugt,500176.71932208334,275503.3536393232,0,0
165,CASH_OUT,1671.8867437480574,sdv-pii-v5e78,2248668.6279492797,2657323.604426156,sdv-pii-o5wri,971570.0857666509,4.967445902792373e-05,0,0
227,TRANSFER,8217.641545615754,sdv-pii-za4fk,5297.970991873453,8150.970382745615,sdv-pii-dnf34,316721.32823718584,0.02590851541389732,0,0
345,PAYMENT,48453.30368740539,sdv-pii-ncwao,1504523.6170180892,4883977.091749788,sdv-pii-ju7g1,44511.43999509787,0.0001447853694077243,0,0
360,TRANSFER,132966.49342901996,sdv-pii-jc70s,927643.9448576426,3755980.1066748984,sdv-pii-l497s,187477.675289397,0.08705208844216425,0,0
346,PAYMENT,384379.7801748272,sdv-pii-twenp,45.0503314150448,26.95944453687406,sdv-pii-we3ui,1631062.30843286,79074.0945480979,0,0
194,PAYMENT,6923.98507528468,sdv-pii-f5awz,531.3496107383754,94784.83845376599,sdv-pii-y2126,1787548.2848214852,0.001950057272041396,0,0
391,CASH_OUT,72691.20796390767,sdv-pii-90czu,3162871.5490850154,91095.76701816528,sdv-pii-0ndv4,423350.1749657788,16936.130648705228,0,0
328,PAYMENT,44.10154402199997,sdv-pii-3u4rw,653.1452811037748,28973.590167353508,sdv-pii-5h90p,945717.5476643938,77.46401631879019,0,0
185,CASH_OUT,33490.783917856796,sdv-pii-y4urr,2693792.225948966,6591122.7220094465,sdv-pii-dsw5c,1620779.3675081658,0.8169687313887622,0,0
202,CASH_OUT,2749.126729887437,sdv-pii-a4zcm,1756789.4096590076,1525933.5784174593,sdv-pii-69bx4,235199.88659202124,0.006515154629163199,0,0
325,PAYMENT,22286.66852991272,sdv-pii-yvzf0,2078804.6370043047,1792683.9225059168,sdv-pii-v9eot,35376.496359882,1.6090634160316921e-07,0,0
253,PAYMENT,18019.099110441264,sdv-pii-s8hsw,68702.35157994856,74527.17348940735,sdv-pii-0tqpv,160395.0946242995,0.0005034884460967767,0,0
177,PAYMENT,36479.62780533732,sdv-pii-5983o,1294.5864932279846,675904.304837559,sdv-pii-iqz55,108482.98323634634,0.0,0,0
137,TRANSFER,181.2308820841688,sdv-pii-1url8,1815075.5063908848,1472834.922264217,sdv-pii-b10ry,2447.4778441143335,0.0,0,0
76,PAYMENT,23727.26042928417,sdv-pii-nuymt,49.81084890459736,43821.179341139956,sdv-pii-1odup,1681840.011574486,93430.70898096207,0,0
458,CASH_OUT,138478.421077386,sdv-pii-8uovb,745862.4945209787,471347.7823552738,sdv-pii-skib7,4252368.797561942,58508.61376714276,0,0
70,CASH_OUT,964.0058807809849,sdv-pii-f3mng,889398.0220866076,5151327.106160231,sdv-pii-87143,126871.70212143315,0.0010717030581568687,0,0
405,PAYMENT,782.9745297269483,sdv-pii-11ke0,762042.5479426524,13099299.664960438,sdv-pii-fc7he,165543.7452156514,0.0,0,0
348,CASH_OUT,103238.56573701063,sdv-pii-v348f,112.8298444108901,1530364.269261933,sdv-pii-mbnqo,867066.8214329692,159.56461558242515,0,0
75,PAYMENT,104013.85329766964,sdv-pii-thye0,13441897.393284995,11133061.358204195,sdv-pii-cwdn2,25922.631637990227,7.802847917136057e-05,0,0
22,CASH_OUT,169095.54093225437,sdv-pii-a3a4f,730.9879138082631,2528144.72872291,sdv-pii-wsrex,1818187.5489602936,318949.333537813,0,0
483,CASH_IN,11797.497897592944,sdv-pii-y2u7r,614984.4320037747,478060.23414683086,sdv-pii-a1wab,3504252.6702107564,557631.8348192292,0,0
209,CASH_OUT,217696.75466464792,sdv-pii-paggm,27103.668765767212,682254.8615702247,sdv-pii-cqx6t,796420.4900884684,4380.871718755069,0,0
263,CASH_OUT,145552.64081932625,sdv-pii-6ly1j,679648.0217299521,35236.84970532204,sdv-pii-4igh0,3629201.4640229996,2134056.2541844053,0,0
119,DEBIT,626926.9497014695,sdv-pii-grm5e,1094364.0835575787,596899.5530581312,sdv-pii-vi9z8,4043917.481358704,15555135.666194005,0,0
154,CASH_OUT,127417.91996374472,sdv-pii-luwwu,10323166.978514187,15404975.39185184,sdv-pii-kdl6x,886736.3680279413,0.8721977532674872,0,0
100,CASH_IN,695810.6123905188,sdv-pii-tjac2,4557046.479442217,4952903.729993463,sdv-pii-2cqyk,8567566.42167754,11417395.484552754,0,0
192,PAYMENT,28918.985240310787,sdv-pii-o6t71,24183.503985457515,51724.21523062763,sdv-pii-i8epo,129105.87975743001,21.803142020915903,0,0
83,TRANSFER,178374.37642703316,sdv-pii-2f22x,3858570.030005371,4108320.7411931367,sdv-pii-dmlmg,229830.0377677982,28.13221747890055,0,0
92,CASH_IN,70004.98578476711,sdv-pii-a9v09,1033360.6077364776,220507.6454736629,sdv-pii-sreif,654895.6405014038,242.62910657122416,0,0
240,CASH_IN,382744.2724387663,sdv-pii-i7yod,1211041.7665574383,8076625.835321047,sdv-pii-dwhjm,5695839.055903154,5658688.997467821,0,0
98,PAYMENT,2426.522347128333,sdv-pii-6ooxb,44.56855449722847,48361.59420563689,sdv-pii-dausi,1046588.8219375456,3.6602866640107585,0,0
53,PAYMENT,2612.7581396827836,sdv-pii-w8wrt,9714.966160338829,1948559.1306007416,sdv-pii-yb77l,950245.8666738075,4.832494100731752e-06,0,0
